district_id,district_name,year,month,week,cases
NB,Nhà Bè,2024,7,27,60
PN,Phú Nhuận,2024,7,27,26
Q1,Quận 1,2024,7,27,41
Q10,Quận 10,2024,7,27,24
Q11,Quận 11,2024,7,27,55
Q12,Quận 12,2024,7,27,146
Q3,Quận 3,2024,7,27,22
Q4,Quận 4,2024,7,27,38
Q5,Quận 5,2024,7,27,29
Q6,Quận 6,2024,7,27,50
Q7,Quận 7,2024,7,27,85
Q8,Quận 8,2024,7,27,75
TB,Tân Bình,2024,7,27,117
TP,Tân Phú,2024,7,27,114
TD,Thủ Đức,2024,7,27,308
BC,Bình Chánh,2024,7,28,244
BT,Bình Tân,2024,7,28,195
BTH,Bình Thạnh,2024,7,28,113
CG,Cần Giờ,2024,7,28,30
CC,Củ Chi,2024,7,28,130
GV,Gò Vấp,2024,7,28,170
HM,Hóc Môn,2024,7,28,143
NB,Nhà Bè,2024,7,28,53
PN,Phú Nhuận,2024,7,28,21
Q1,Quận 1,2024,7,28,28
Q10,Quận 10,2024,7,28,43
Q11,Quận 11,2024,7,28,35
Q12,Quận 12,2024,7,28,142
Q3,Quận 3,2024,7,28,23
Q4,Quận 4,2024,7,28,40
Q5,Quận 5,2024,7,28,40
Q6,Quận 6,2024,7,28,42
Q7,Quận 7,2024,7,28,79
Q8,Quận 8,2024,7,28,84
TB,Tân Bình,2024,7,28,118
TP,Tân Phú,2024,7,28,103
TD,Thủ Đức,2024,7,28,323
BC,Bình Chánh,2024,7,29,301
BT,Bình Tân,2024,7,29,210
BTH,Bình Thạnh,2024,7,29,117
CG,Cần Giờ,2024,7,29,25
CC,Củ Chi,2024,7,29,136
GV,Gò Vấp,2024,7,29,146
HM,Hóc Môn,2024,7,29,171
NB,Nhà Bè,2024,7,29,68
PN,Phú Nhuận,2024,7,29,24
Q1,Quận 1,2024,7,29,40
Q10,Quận 10,2024,7,29,37
Q11,Quận 11,2024,7,29,42
Q12,Quận 12,2024,7,29,183
Q3,Quận 3,2024,7,29,22
Q4,Quận 4,2024,7,29,46
Q5,Quận 5,2024,7,29,33
Q6,Quận 6,2024,7,29,43
Q7,Quận 7,2024,7,29,60
Q8,Quận 8,2024,7,29,91
TB,Tân Bình,2024,7,29,123
TP,Tân Phú,2024,7,29,121
TD,Thủ Đức,2024,7,29,317
BC,Bình Chánh,2024,7,30,304
BT,Bình Tân,2024,7,30,240
BTH,Bình Thạnh,2024,7,30,118
CG,Cần Giờ,2024,7,30,17
CC,Củ Chi,2024,7,30,163
GV,Gò Vấp,2024,7,30,155
HM,Hóc Môn,2024,7,30,180
NB,Nhà Bè,2024,7,30,59
PN,Phú Nhuận,2024,7,30,13
Q1,Quận 1,2024,7,30,32
Q10,Quận 10,2024,7,30,38
Q11,Quận 11,2024,7,30,38
Q12,Quận 12,2024,7,30,148
Q3,Quận 3,2024,7,30,22
Q4,Quận 4,2024,7,30,40
Q5,Quận 5,2024,7,30,27
Q6,Quận 6,2024,7,30,48
Q7,Quận 7,2024,7,30,81
Q8,Quận 8,2024,7,30,94
TB,Tân Bình,2024,7,30,114
TP,Tân Phú,2024,7,30,120
TD,Thủ Đức,2024,7,30,348
BC,Bình Chánh,2024,7,31,274
BT,Bình Tân,2024,7,31,217
BTH,Bình Thạnh,2024,7,31,124
CG,Cần Giờ,2024,7,31,28
CC,Củ Chi,2024,7,31,145
GV,Gò Vấp,2024,7,31,194
HM,Hóc Môn,2024,7,31,169
NB,Nhà Bè,2024,7,31,57
PN,Phú Nhuận,2024,7,31,33
Q1,Quận 1,2024,7,31,46
Q10,Quận 10,2024,7,31,38
Q11,Quận 11,2024,7,31,50
Q12,Quận 12,2024,7,31,187
Q3,Quận 3,2024,7,31,29
Q4,Quận 4,2024,7,31,32
Q5,Quận 5,2024,7,31,25
Q6,Quận 6,2024,7,31,50
Q7,Quận 7,2024,7,31,85
Q8,Quận 8,2024,7,31,93
TB,Tân Bình,2024,7,31,122
TP,Tân Phú,2024,7,31,118
TD,Thủ Đức,2024,7,31,341
BC,Bình Chánh,2024,8,32,278
BT,Bình Tân,2024,8,32,238
BTH,Bình Thạnh,2024,8,32,129
CG,Cần Giờ,2024,8,32,21
CC,Củ Chi,2024,8,32,123
GV,Gò Vấp,2024,8,32,179
HM,Hóc Môn,2024,8,32,158
NB,Nhà Bè,2024,8,32,74
PN,Phú Nhuận,2024,8,32,39
Q1,Quận 1,2024,8,32,31
Q10,Quận 10,2024,8,32,47
Q11,Quận 11,2024,8,32,43
Q12,Quận 12,2024,8,32,164
Q3,Quận 3,2024,8,32,32
Q4,Quận 4,2024,8,32,45
Q5,Quận 5,2024,8,32,42
Q6,Quận 6,2024,8,32,54
Q7,Quận 7,2024,8,32,80
Q8,Quận 8,2024,8,32,77
TB,Tân Bình,2024,8,32,116
TP,Tân Phú,2024,8,32,111
TD,Thủ Đức,2024,8,32,365
BC,Bình Chánh,2024,8,33,284
BT,Bình Tân,2024,8,33,253
BTH,Bình Thạnh,2024,8,33,131
CG,Cần Giờ,2024,8,33,34
CC,Củ Chi,2024,8,33,154
GV,Gò Vấp,2024,8,33,199
HM,Hóc Môn,2024,8,33,175
NB,Nhà Bè,2024,8,33,65
PN,Phú Nhuận,2024,8,33,31
Q1,Quận 1,2024,8,33,32
Q10,Quận 10,2024,8,33,39
Q11,Quận 11,2024,8,33,41
Q12,Quận 12,2024,8,33,174
Q3,Quận 3,2024,8,33,29
Q4,Quận 4,2024,8,33,46
Q5,Quận 5,2024,8,33,40
Q6,Quận 6,2024,8,33,48
Q7,Quận 7,2024,8,33,83
Q8,Quận 8,2024,8,33,92
TB,Tân Bình,2024,8,33,106
TP,Tân Phú,2024,8,33,110
TD,Thủ Đức,2024,8,33,344
BC,Bình Chánh,2024,8,34,301
BT,Bình Tân,2024,8,34,239
BTH,Bình Thạnh,2024,8,34,127
CG,Cần Giờ,2024,8,34,25
CC,Củ Chi,2024,8,34,145
GV,Gò Vấp,2024,8,34,188
HM,Hóc Môn,2024,8,34,149
NB,Nhà Bè,2024,8,34,63
PN,Phú Nhuận,2024,8,34,27
Q1,Quận 1,2024,8,34,48
Q10,Quận 10,2024,8,34,34
Q11,Quận 11,2024,8,34,43
Q12,Quận 12,2024,8,34,164
Q3,Quận 3,2024,8,34,23
Q4,Quận 4,2024,8,34,34
Q5,Quận 5,2024,8,34,34
Q6,Quận 6,2024,8,34,70
Q7,Quận 7,2024,8,34,72
Q8,Quận 8,2024,8,34,109
TB,Tân Bình,2024,8,34,148
TP,Tân Phú,2024,8,34,95
TD,Thủ Đức,2024,8,34,353
BC,Bình Chánh,2024,8,35,293
BT,Bình Tân,2024,8,35,243
BTH,Bình Thạnh,2024,8,35,111
CG,Cần Giờ,2024,8,35,21
CC,Củ Chi,2024,8,35,151
GV,Gò Vấp,2024,8,35,160
HM,Hóc Môn,2024,8,35,157
NB,Nhà Bè,2024,8,35,62
PN,Phú Nhuận,2024,8,35,16
Q1,Quận 1,2024,8,35,40
Q10,Quận 10,2024,8,35,34
Q11,Quận 11,2024,8,35,49
Q12,Quận 12,2024,8,35,179
Q3,Quận 3,2024,8,35,22
Q4,Quận 4,2024,8,35,42
Q5,Quận 5,2024,8,35,36
Q6,Quận 6,2024,8,35,53
Q7,Quận 7,2024,8,35,79
Q8,Quận 8,2024,8,35,105
TB,Tân Bình,2024,8,35,126
TP,Tân Phú,2024,8,35,107
TD,Thủ Đức,2024,8,35,345
BC,Bình Chánh,2024,9,36,289
BT,Bình Tân,2024,9,36,246
BTH,Bình Thạnh,2024,9,36,110
CG,Cần Giờ,2024,9,36,18
CC,Củ Chi,2024,9,36,140
GV,Gò Vấp,2024,9,36,158
HM,Hóc Môn,2024,9,36,157
NB,Nhà Bè,2024,9,36,75
PN,Phú Nhuận,2024,9,36,32
Q1,Quận 1,2024,9,36,33
Q10,Quận 10,2024,9,36,38
Q11,Quận 11,2024,9,36,40
Q12,Quận 12,2024,9,36,165
Q3,Quận 3,2024,9,36,17
Q4,Quận 4,2024,9,36,36
Q5,Quận 5,2024,9,36,27
Q6,Quận 6,2024,9,36,48
Q7,Quận 7,2024,9,36,103
Q8,Quận 8,2024,9,36,92
TB,Tân Bình,2024,9,36,99
TP,Tân Phú,2024,9,36,126
TD,Thủ Đức,2024,9,36,402
BC,Bình Chánh,2024,9,37,294
BT,Bình Tân,2024,9,37,234
BTH,Bình Thạnh,2024,9,37,124
CG,Cần Giờ,2024,9,37,21
CC,Củ Chi,2024,9,37,144
GV,Gò Vấp,2024,9,37,159
HM,Hóc Môn,2024,9,37,152
NB,Nhà Bè,2024,9,37,71
PN,Phú Nhuận,2024,9,37,28
Q1,Quận 1,2024,9,37,36
Q10,Quận 10,2024,9,37,39
Q11,Quận 11,2024,9,37,48
Q12,Quận 12,2024,9,37,145
Q3,Quận 3,2024,9,37,20
Q4,Quận 4,2024,9,37,42
Q5,Quận 5,2024,9,37,34
Q6,Quận 6,2024,9,37,52
Q7,Quận 7,2024,9,37,89
Q8,Quận 8,2024,9,37,89
TB,Tân Bình,2024,9,37,128
TP,Tân Phú,2024,9,37,131
TD,Thủ Đức,2024,9,37,347
BC,Bình Chánh,2024,9,38,263
BT,Bình Tân,2024,9,38,239
BTH,Bình Thạnh,2024,9,38,103
CG,Cần Giờ,2024,9,38,25
CC,Củ Chi,2024,9,38,137
GV,Gò Vấp,2024,9,38,158
HM,Hóc Môn,2024,9,38,160
NB,Nhà Bè,2024,9,38,59
PN,Phú Nhuận,2024,9,38,26
Q1,Quận 1,2024,9,38,32
Q10,Quận 10,2024,9,38,28
Q11,Quận 11,2024,9,38,38
Q12,Quận 12,2024,9,38,159
Q3,Quận 3,2024,9,38,26
Q4,Quận 4,2024,9,38,32
Q5,Quận 5,2024,9,38,35
Q6,Quận 6,2024,9,38,48
Q7,Quận 7,2024,9,38,74
Q8,Quận 8,2024,9,38,86
TB,Tân Bình,2024,9,38,114
TP,Tân Phú,2024,9,38,123
TD,Thủ Đức,2024,9,38,331
BC,Bình Chánh,2024,9,39,269
BT,Bình Tân,2024,9,39,230
BTH,Bình Thạnh,2024,9,39,127
CG,Cần Giờ,2024,9,39,24
CC,Củ Chi,2024,9,39,132
GV,Gò Vấp,2024,9,39,173
HM,Hóc Môn,2024,9,39,149
NB,Nhà Bè,2024,9,39,64
PN,Phú Nhuận,2024,9,39,35
Q1,Quận 1,2024,9,39,33
Q10,Quận 10,2024,9,39,45
Q11,Quận 11,2024,9,39,46
Q12,Quận 12,2024,9,39,174
Q3,Quận 3,2024,9,39,33
Q4,Quận 4,2024,9,39,39
Q5,Quận 5,2024,9,39,35
Q6,Quận 6,2024,9,39,62
Q7,Quận 7,2024,9,39,77
Q8,Quận 8,2024,9,39,92
TB,Tân Bình,2024,9,39,116
TP,Tân Phú,2024,9,39,114
TD,Thủ Đức,2024,9,39,355
BC,Bình Chánh,2024,10,40,248
BT,Bình Tân,2024,10,40,216
BTH,Bình Thạnh,2024,10,40,134
CG,Cần Giờ,2024,10,40,18
CC,Củ Chi,2024,10,40,139
GV,Gò Vấp,2024,10,40,149
HM,Hóc Môn,2024,10,40,159
NB,Nhà Bè,2024,10,40,61
PN,Phú Nhuận,2024,10,40,27
Q1,Quận 1,2024,10,40,36
Q10,Quận 10,2024,10,40,33
Q11,Quận 11,2024,10,40,49
Q12,Quận 12,2024,10,40,152
Q3,Quận 3,2024,10,40,27
Q4,Quận 4,2024,10,40,37
Q5,Quận 5,2024,10,40,33
Q6,Quận 6,2024,10,40,54
Q7,Quận 7,2024,10,40,65
Q8,Quận 8,2024,10,40,83
TB,Tân Bình,2024,10,40,130
TP,Tân Phú,2024,10,40,124
TD,Thủ Đức,2024,10,40,338
BC,Bình Chánh,2024,10,41,249
BT,Bình Tân,2024,10,41,202
BTH,Bình Thạnh,2024,10,41,127
CG,Cần Giờ,2024,10,41,32
CC,Củ Chi,2024,10,41,140
GV,Gò Vấp,2024,10,41,167
HM,Hóc Môn,2024,10,41,141
NB,Nhà Bè,2024,10,41,62
PN,Phú Nhuận,2024,10,41,29
Q1,Quận 1,2024,10,41,25
Q10,Quận 10,2024,10,41,36
Q11,Quận 11,2024,10,41,53
Q12,Quận 12,2024,10,41,167
Q3,Quận 3,2024,10,41,23
Q4,Quận 4,2024,10,41,31
Q5,Quận 5,2024,10,41,32
Q6,Quận 6,2024,10,41,62
Q7,Quận 7,2024,10,41,83
Q8,Quận 8,2024,10,41,90
TB,Tân Bình,2024,10,41,112
TP,Tân Phú,2024,10,41,112
TD,Thủ Đức,2024,10,41,317
BC,Bình Chánh,2024,10,42,269
BT,Bình Tân,2024,10,42,199
BTH,Bình Thạnh,2024,10,42,120
CG,Cần Giờ,2024,10,42,23
CC,Củ Chi,2024,10,42,124
GV,Gò Vấp,2024,10,42,145
HM,Hóc Môn,2024,10,42,144
NB,Nhà Bè,2024,10,42,55
PN,Phú Nhuận,2024,10,42,32
Q1,Quận 1,2024,10,42,28
Q10,Quận 10,2024,10,42,32
Q11,Quận 11,2024,10,42,49
Q12,Quận 12,2024,10,42,136
Q3,Quận 3,2024,10,42,25
Q4,Quận 4,2024,10,42,47
Q5,Quận 5,2024,10,42,38
Q6,Quận 6,2024,10,42,49
Q7,Quận 7,2024,10,42,81
Q8,Quận 8,2024,10,42,82
TB,Tân Bình,2024,10,42,89
TP,Tân Phú,2024,10,42,107
TD,Thủ Đức,2024,10,42,323
BC,Bình Chánh,2024,10,43,233
BT,Bình Tân,2024,10,43,207
BTH,Bình Thạnh,2024,10,43,105
CG,Cần Giờ,2024,10,43,13
CC,Củ Chi,2024,10,43,106
GV,Gò Vấp,2024,10,43,163
HM,Hóc Môn,2024,10,43,153
NB,Nhà Bè,2024,10,43,58
PN,Phú Nhuận,2024,10,43,28
Q1,Quận 1,2024,10,43,29
Q10,Quận 10,2024,10,43,37
Q11,Quận 11,2024,10,43,48
Q12,Quận 12,2024,10,43,155
Q3,Quận 3,2024,10,43,31
Q4,Quận 4,2024,10,43,37
Q5,Quận 5,2024,10,43,19
Q6,Quận 6,2024,10,43,61
Q7,Quận 7,2024,10,43,77
Q8,Quận 8,2024,10,43,70
TB,Tân Bình,2024,10,43,116
TP,Tân Phú,2024,10,43,100
TD,Thủ Đức,2024,10,43,285
BC,Bình Chánh,2024,10,44,232
BT,Bình Tân,2024,10,44,227
BTH,Bình Thạnh,2024,10,44,105
CG,Cần Giờ,2024,10,44,18
CC,Củ Chi,2024,10,44,128
GV,Gò Vấp,2024,10,44,121
HM,Hóc Môn,2024,10,44,143
NB,Nhà Bè,2024,10,44,57
PN,Phú Nhuận,2024,10,44,19
Q1,Quận 1,2024,10,44,39
Q10,Quận 10,2024,10,44,24
Q11,Quận 11,2024,10,44,50
Q12,Quận 12,2024,10,44,142
Q3,Quận 3,2024,10,44,15
Q4,Quận 4,2024,10,44,46
Q5,Quận 5,2024,10,44,31
Q6,Quận 6,2024,10,44,48
Q7,Quận 7,2024,10,44,78
Q8,Quận 8,2024,10,44,81
TB,Tân Bình,2024,10,44,94
TP,Tân Phú,2024,10,44,96
TD,Thủ Đức,2024,10,44,287
BC,Bình Chánh,2024,11,45,215
BT,Bình Tân,2024,11,45,182
BTH,Bình Thạnh,2024,11,45,97
CG,Cần Giờ,2024,11,45,26
CC,Củ Chi,2024,11,45,122
GV,Gò Vấp,2024,11,45,140
HM,Hóc Môn,2024,11,45,142
NB,Nhà Bè,2024,11,45,50
PN,Phú Nhuận,2024,11,45,15
Q1,Quận 1,2024,11,45,30
Q10,Quận 10,2024,11,45,28
Q11,Quận 11,2024,11,45,34
Q12,Quận 12,2024,11,45,131
Q3,Quận 3,2024,11,45,29
Q4,Quận 4,2024,11,45,34
Q5,Quận 5,2024,11,45,34
Q6,Quận 6,2024,11,45,59
Q7,Quận 7,2024,11,45,65
Q8,Quận 8,2024,11,45,80
TB,Tân Bình,2024,11,45,99
TP,Tân Phú,2024,11,45,106
TD,Thủ Đức,2024,11,45,331
BC,Bình Chánh,2024,11,46,215
BT,Bình Tân,2024,11,46,150
BTH,Bình Thạnh,2024,11,46,86
CG,Cần Giờ,2024,11,46,16
CC,Củ Chi,2024,11,46,105
GV,Gò Vấp,2024,11,46,121
HM,Hóc Môn,2024,11,46,122
NB,Nhà Bè,2024,11,46,64
PN,Phú Nhuận,2024,11,46,19
Q1,Quận 1,2024,11,46,27
Q10,Quận 10,2024,11,46,30
Q11,Quận 11,2024,11,46,48
Q12,Quận 12,2024,11,46,134
Q3,Quận 3,2024,11,46,17
Q4,Quận 4,2024,11,46,28
Q5,Quận 5,2024,11,46,20
Q6,Quận 6,2024,11,46,45
Q7,Quận 7,2024,11,46,64
Q8,Quận 8,2024,11,46,78
TB,Tân Bình,2024,11,46,79
TP,Tân Phú,2024,11,46,106
TD,Thủ Đức,2024,11,46,306
BC,Bình Chánh,2024,11,47,199
BT,Bình Tân,2024,11,47,172
BTH,Bình Thạnh,2024,11,47,106
CG,Cần Giờ,2024,11,47,18
CC,Củ Chi,2024,11,47,108
GV,Gò Vấp,2024,11,47,119
HM,Hóc Môn,2024,11,47,103
NB,Nhà Bè,2024,11,47,44
PN,Phú Nhuận,2024,11,47,19
Q1,Quận 1,2024,11,47,34
Q10,Quận 10,2024,11,47,31
Q11,Quận 11,2024,11,47,37
Q12,Quận 12,2024,11,47,132
Q3,Quận 3,2024,11,47,11
Q4,Quận 4,2024,11,47,33
Q5,Quận 5,2024,11,47,18
Q6,Quận 6,2024,11,47,36
Q7,Quận 7,2024,11,47,60
Q8,Quận 8,2024,11,47,64
TB,Tân Bình,2024,11,47,104
TP,Tân Phú,2024,11,47,92
TD,Thủ Đức,2024,11,47,288
BC,Bình Chánh,2024,11,48,201
BT,Bình Tân,2024,11,48,177
BTH,Bình Thạnh,2024,11,48,87
CG,Cần Giờ,2024,11,48,16
CC,Củ Chi,2024,11,48,121
GV,Gò Vấp,2024,11,48,131
HM,Hóc Môn,2024,11,48,129
NB,Nhà Bè,2024,11,48,39
PN,Phú Nhuận,2024,11,48,22
Q1,Quận 1,2024,11,48,21
Q10,Quận 10,2024,11,48,40
Q11,Quận 11,2024,11,48,40
Q12,Quận 12,2024,11,48,132
Q3,Quận 3,2024,11,48,21
Q4,Quận 4,2024,11,48,27
Q5,Quận 5,2024,11,48,25
Q6,Quận 6,2024,11,48,37
Q7,Quận 7,2024,11,48,59
Q8,Quận 8,2024,11,48,84
TB,Tân Bình,2024,11,48,88
TP,Tân Phú,2024,11,48,93
TD,Thủ Đức,2024,11,48,299
BC,Bình Chánh,2024,12,49,237
BT,Bình Tân,2024,12,49,172
BTH,Bình Thạnh,2024,12,49,104
CG,Cần Giờ,2024,12,49,19
CC,Củ Chi,2024,12,49,91
GV,Gò Vấp,2024,12,49,140
HM,Hóc Môn,2024,12,49,104
NB,Nhà Bè,2024,12,49,49
PN,Phú Nhuận,2024,12,49,16
Q1,Quận 1,2024,12,49,25
Q10,Quận 10,2024,12,49,28
Q11,Quận 11,2024,12,49,42
Q12,Quận 12,2024,12,49,126
Q3,Quận 3,2024,12,49,15
Q4,Quận 4,2024,12,49,33
Q5,Quận 5,2024,12,49,23
Q6,Quận 6,2024,12,49,44
Q7,Quận 7,2024,12,49,64
Q8,Quận 8,2024,12,49,63
TB,Tân Bình,2024,12,49,75
TP,Tân Phú,2024,12,49,78
TD,Thủ Đức,2024,12,49,284
BC,Bình Chánh,2024,12,50,207
BT,Bình Tân,2024,12,50,143
BTH,Bình Thạnh,2024,12,50,89
CG,Cần Giờ,2024,12,50,20
CC,Củ Chi,2024,12,50,106
GV,Gò Vấp,2024,12,50,133
HM,Hóc Môn,2024,12,50,119
NB,Nhà Bè,2024,12,50,49
PN,Phú Nhuận,2024,12,50,18
Q1,Quận 1,2024,12,50,24
Q10,Quận 10,2024,12,50,27
Q11,Quận 11,2024,12,50,37
Q12,Quận 12,2024,12,50,106
Q3,Quận 3,2024,12,50,23
Q4,Quận 4,2024,12,50,30
Q5,Quận 5,2024,12,50,21
Q6,Quận 6,2024,12,50,33
Q7,Quận 7,2024,12,50,66
Q8,Quận 8,2024,12,50,61
TB,Tân Bình,2024,12,50,84
TP,Tân Phú,2024,12,50,89
TD,Thủ Đức,2024,12,50,271
BC,Bình Chánh,2024,12,51,174
BT,Bình Tân,2024,12,51,170
BTH,Bình Thạnh,2024,12,51,80
CG,Cần Giờ,2024,12,51,16
CC,Củ Chi,2024,12,51,101
GV,Gò Vấp,2024,12,51,141
HM,Hóc Môn,2024,12,51,141
NB,Nhà Bè,2024,12,51,44
PN,Phú Nhuận,2024,12,51,17
Q1,Quận 1,2024,12,51,23
Q10,Quận 10,2024,12,51,30
Q11,Quận 11,2024,12,51,36
Q12,Quận 12,2024,12,51,114
Q3,Quận 3,2024,12,51,16
Q4,Quận 4,2024,12,51,25
Q5,Quận 5,2024,12,51,18
Q6,Quận 6,2024,12,51,40
Q7,Quận 7,2024,12,51,73
Q8,Quận 8,2024,12,51,75
TB,Tân Bình,2024,12,51,84
TP,Tân Phú,2024,12,51,66
TD,Thủ Đức,2024,12,51,240
BC,Bình Chánh,2024,12,52,182
BT,Bình Tân,2024,12,52,165
BTH,Bình Thạnh,2024,12,52,74
CG,Cần Giờ,2024,12,52,16
CC,Củ Chi,2024,12,52,92
GV,Gò Vấp,2024,12,52,121
HM,Hóc Môn,2024,12,52,97
NB,Nhà Bè,2024,12,52,39
PN,Phú Nhuận,2024,12,52,12
Q1,Quận 1,2024,12,52,20
Q10,Quận 10,2024,12,52,32
Q11,Quận 11,2024,12,52,34
Q12,Quận 12,2024,12,52,113
Q3,Quận 3,2024,12,52,18
Q4,Quận 4,2024,12,52,20
Q5,Quận 5,2024,12,52,24
Q6,Quận 6,2024,12,52,49
Q7,Quận 7,2024,12,52,51
Q8,Quận 8,2024,12,52,64
TB,Tân Bình,2024,12,52,89
TP,Tân Phú,2024,12,52,84
TD,Thủ Đức,2024,12,52,231
